step,time,ramp_factor,h_a_left,h_a_center,h_a_right,h_a_center_x,h_a_center_y,h_a_min,h_a_max,center_edge_ratio,uniformity
655,6.550000e-01,1.559524e-01,2.862704e+01,3.321172e+01,2.862704e+01,2.448293e-15,3.321172e+01,2.632798e+01,3.321172e+01,1.160152e+00,7.927316e-01
656,6.560000e-01,1.561905e-01,2.867075e+01,3.326242e+01,2.867075e+01,2.753621e-15,3.326242e+01,2.636818e+01,3.326242e+01,1.160152e+00,7.927316e-01
657,6.570000e-01,1.564286e-01,2.871445e+01,3.331313e+01,2.871445e+01,2.891539e-15,3.331313e+01,2.640837e+01,3.331313e+01,1.160152e+00,7.927316e-01
658,6.580000e-01,1.566667e-01,2.875816e+01,3.336383e+01,2.875816e+01,3.418036e-15,3.336383e+01,2.644857e+01,3.336383e+01,1.160152e+00,7.927316e-01
659,6.590000e-01,1.569048e-01,2.880186e+01,3.341454e+01,2.880186e+01,2.445731e-15,3.341454e+01,2.648876e+01,3.341454e+01,1.160152e+00,7.927316e-01
660,6.600000e-01,1.571429e-01,2.884557e+01,3.346524e+01,2.884557e+01,2.472627e-15,3.346524e+01,2.652896e+01,3.346524e+01,1.160152e+00,7.927316e-01
661,6.610000e-01,1.573810e-01,2.888927e+01,3.351595e+01,2.888927e+01,2.332989e-15,3.351595e+01,2.656915e+01,3.351595e+01,1.160152e+00,7.927316e-01
662,6.620000e-01,1.576190e-01,2.893298e+01,3.356665e+01,2.893298e+01,2.471784e-15,3.356665e+01,2.660935e+01,3.356665e+01,1.160152e+00,7.927316e-01
663,6.630000e-01,1.578571e-01,2.897668e+01,3.361736e+01,2.897668e+01,3.163937e-15,3.361736e+01,2.664954e+01,3.361736e+01,1.160152e+00,7.927316e-01
664,6.640000e-01,1.580952e-01,2.902039e+01,3.366806e+01,2.902039e+01,3.523900e-15,3.366806e+01,2.668974e+01,3.366806e+01,1.160152e+00,7.927316e-01
665,6.650000e-01,1.583333e-01,2.906409e+01,3.371877e+01,2.906409e+01,2.496961e-15,3.371877e+01,2.672994e+01,3.371877e+01,1.160152e+00,7.927316e-01
666,6.660000e-01,1.585714e-01,2.910780e+01,3.376947e+01,2.910780e+01,3.134480e-15,3.376947e+01,2.677013e+01,3.376947e+01,1.160152e+00,7.927316e-01
667,6.670000e-01,1.588095e-01,2.915150e+01,3.382018e+01,2.915150e+01,2.939331e-15,3.382018e+01,2.681033e+01,3.382018e+01,1.160152e+00,7.927316e-01
668,6.680000e-01,1.590476e-01,2.919521e+01,3.387088e+01,2.919521e+01,2.577649e-15,3.387088e+01,2.685052e+01,3.387088e+01,1.160152e+00,7.927316e-01
669,6.690000e-01,1.592857e-01,2.923892e+01,3.392159e+01,2.923892e+01,2.493522e-15,3.392159e+01,2.689072e+01,3.392159e+01,1.160152e+00,7.927316e-01
670,6.700000e-01,1.595238e-01,2.928262e+01,3.397229e+01,2.928262e+01,2.632318e-15,3.397229e+01,2.693091e+01,3.397229e+01,1.160152e+00,7.927316e-01
671,6.710000e-01,1.597619e-01,2.932633e+01,3.402300e+01,2.932633e+01,1.714647e-15,3.402300e+01,2.697111e+01,3.402300e+01,1.160152e+00,7.927316e-01
672,6.720000e-01,1.600000e-01,2.937003e+01,3.407370e+01,2.937003e+01,2.296654e-15,3.407370e+01,2.701130e+01,3.407370e+01,1.160152e+00,7.927316e-01
673,6.730000e-01,1.602381e-01,2.941374e+01,3.412441e+01,2.941374e+01,2.657494e-15,3.412441e+01,2.705150e+01,3.412441e+01,1.160152e+00,7.927316e-01
674,6.740000e-01,1.604762e-01,2.945744e+01,3.417511e+01,2.945744e+01,2.739901e-15,3.417511e+01,2.709169e+01,3.417511e+01,1.160152e+00,7.927316e-01
675,6.750000e-01,1.607143e-01,2.950115e+01,3.422582e+01,2.950115e+01,3.043476e-15,3.422582e+01,2.713189e+01,3.422582e+01,1.160152e+00,7.927316e-01
676,6.760000e-01,1.609524e-01,2.954485e+01,3.427652e+01,2.954485e+01,2.516137e-15,3.427652e+01,2.717208e+01,3.427652e+01,1.160152e+00,7.927316e-01
677,6.770000e-01,1.611905e-01,2.958856e+01,3.432723e+01,2.958856e+01,2.876100e-15,3.432723e+01,2.721228e+01,3.432723e+01,1.160152e+00,7.927316e-01
678,6.780000e-01,1.614286e-01,2.963226e+01,3.437793e+01,2.963226e+01,3.014895e-15,3.437793e+01,2.725248e+01,3.437793e+01,1.160152e+00,7.927316e-01
679,6.790000e-01,1.616667e-01,2.967597e+01,3.442864e+01,2.967597e+01,2.098102e-15,3.442864e+01,2.729267e+01,3.442864e+01,1.160152e+00,7.927316e-01
680,6.800000e-01,1.619048e-01,2.971968e+01,3.447934e+01,2.971968e+01,2.235143e-15,3.447934e+01,2.733287e+01,3.447934e+01,1.160152e+00,7.927316e-01
681,6.810000e-01,1.621429e-01,2.976338e+01,3.453005e+01,2.976338e+01,3.040072e-15,3.453005e+01,2.737306e+01,3.453005e+01,1.160152e+00,7.927316e-01
682,6.820000e-01,1.623810e-01,2.980709e+01,3.458075e+01,2.980709e+01,2.789412e-15,3.458075e+01,2.741326e+01,3.458075e+01,1.160152e+00,7.927316e-01
683,6.830000e-01,1.626190e-01,2.985079e+01,3.463146e+01,2.985079e+01,2.844064e-15,3.463146e+01,2.745345e+01,3.463146e+01,1.160152e+00,7.927316e-01
684,6.840000e-01,1.628571e-01,2.989450e+01,3.468216e+01,2.989450e+01,3.148515e-15,3.468216e+01,2.749365e+01,3.468216e+01,1.160152e+00,7.927316e-01
685,6.850000e-01,1.630952e-01,2.993820e+01,3.473287e+01,2.993820e+01,3.286433e-15,3.473287e+01,2.753384e+01,3.473287e+01,1.160152e+00,7.927316e-01
686,6.860000e-01,1.633333e-01,2.998191e+01,3.478357e+01,2.998191e+01,2.924751e-15,3.478357e+01,2.757404e+01,3.478357e+01,1.160152e+00,7.927316e-01
687,6.870000e-01,1.635714e-01,3.002561e+01,3.483428e+01,3.002561e+01,3.452125e-15,3.483428e+01,2.761423e+01,3.483428e+01,1.160152e+00,7.927316e-01
688,6.880000e-01,1.638095e-01,3.006932e+01,3.488498e+01,3.006932e+01,3.311610e-15,3.488498e+01,2.765443e+01,3.488498e+01,1.160152e+00,7.927316e-01
689,6.890000e-01,1.640476e-01,3.011302e+01,3.493569e+01,3.011302e+01,2.838906e-15,3.493569e+01,2.769462e+01,3.493569e+01,1.160152e+00,7.927316e-01
690,6.900000e-01,1.642857e-01,3.015673e+01,3.498639e+01,3.015673e+01,2.311567e-15,3.498639e+01,2.773482e+01,3.498639e+01,1.160152e+00,7.927316e-01
691,6.910000e-01,1.645238e-01,3.020043e+01,3.503710e+01,3.020043e+01,2.227441e-15,3.503710e+01,2.777502e+01,3.503710e+01,1.160152e+00,7.927316e-01
692,6.920000e-01,1.647619e-01,3.024414e+01,3.508780e+01,3.024414e+01,1.642837e-15,3.508780e+01,2.781521e+01,3.508780e+01,1.160152e+00,7.927316e-01
693,6.930000e-01,1.650000e-01,3.028785e+01,3.513851e+01,3.028785e+01,3.002877e-15,3.513851e+01,2.785541e+01,3.513851e+01,1.160152e+00,7.927316e-01
694,6.940000e-01,1.652381e-01,3.033155e+01,3.518921e+01,3.033155e+01,3.529374e-15,3.518921e+01,2.789560e+01,3.518921e+01,1.160152e+00,7.927316e-01
695,6.950000e-01,1.654762e-01,3.037526e+01,3.523992e+01,3.037526e+01,2.946524e-15,3.523992e+01,2.793580e+01,3.523992e+01,1.160152e+00,7.927316e-01
696,6.960000e-01,1.657143e-01,3.041896e+01,3.529062e+01,3.041896e+01,4.027255e-15,3.529062e+01,2.797599e+01,3.529062e+01,1.160152e+00,7.927316e-01
697,6.970000e-01,1.659524e-01,3.046267e+01,3.534133e+01,3.046267e+01,3.221483e-15,3.534133e+01,2.801619e+01,3.534133e+01,1.160152e+00,7.927316e-01
698,6.980000e-01,1.661905e-01,3.050637e+01,3.539203e+01,3.050637e+01,3.082723e-15,3.539203e+01,2.805638e+01,3.539203e+01,1.160152e+00,7.927316e-01
699,6.990000e-01,1.664286e-01,3.055008e+01,3.544274e+01,3.055008e+01,2.610018e-15,3.544274e+01,2.809658e+01,3.544274e+01,1.160152e+00,7.927316e-01
700,7.000000e-01,1.666667e-01,3.059378e+01,3.549344e+01,3.059378e+01,2.914470e-15,3.549344e+01,2.813677e+01,3.549344e+01,1.160152e+00,7.927316e-01
701,7.010000e-01,1.669048e-01,3.063749e+01,3.554415e+01,3.063749e+01,3.385455e-15,3.554415e+01,2.817697e+01,3.554415e+01,1.160152e+00,7.927316e-01
702,7.020000e-01,1.671429e-01,3.068119e+01,3.559485e+01,3.068119e+01,3.023773e-15,3.559485e+01,2.821716e+01,3.559485e+01,1.160152e+00,7.927316e-01
703,7.030000e-01,1.673810e-01,3.072490e+01,3.564556e+01,3.072490e+01,3.272714e-15,3.564556e+01,2.825736e+01,3.564556e+01,1.160152e+00,7.927316e-01
704,7.040000e-01,1.676190e-01,3.076860e+01,3.569626e+01,3.076860e+01,2.911908e-15,3.569626e+01,2.829756e+01,3.569626e+01,1.160152e+00,7.927316e-01
705,7.050000e-01,1.678571e-01,3.081231e+01,3.574697e+01,3.081231e+01,2.604860e-15,3.574697e+01,2.833775e+01,3.574697e+01,1.160152e+00,7.927316e-01
706,7.060000e-01,1.680952e-01,3.085602e+01,3.579767e+01,3.085602e+01,2.298689e-15,3.579767e+01,2.837795e+01,3.579767e+01,1.160152e+00,7.927316e-01
707,7.070000e-01,1.683333e-01,3.089972e+01,3.584838e+01,3.089972e+01,3.048107e-15,3.584838e+01,2.841814e+01,3.584838e+01,1.160152e+00,7.927316e-01
708,7.080000e-01,1.685714e-01,3.094343e+01,3.589908e+01,3.094343e+01,3.352559e-15,3.589908e+01,2.845834e+01,3.589908e+01,1.160152e+00,7.927316e-01
709,7.090000e-01,1.688095e-01,3.098713e+01,3.594979e+01,3.098713e+01,2.602299e-15,3.594979e+01,2.849853e+01,3.594979e+01,1.160152e+00,7.927316e-01
710,7.100000e-01,1.690476e-01,3.103084e+01,3.600049e+01,3.103084e+01,2.185105e-15,3.600049e+01,2.853873e+01,3.600049e+01,1.160152e+00,7.927316e-01
711,7.110000e-01,1.692857e-01,3.107454e+01,3.605120e+01,3.107454e+01,1.767912e-15,3.605120e+01,2.857892e+01,3.605120e+01,1.160152e+00,7.927316e-01
712,7.120000e-01,1.695238e-01,3.111825e+01,3.610190e+01,3.111825e+01,2.184263e-15,3.610190e+01,2.861912e+01,3.610190e+01,1.160152e+00,7.927316e-01
713,7.130000e-01,1.697619e-01,3.116195e+01,3.615260e+01,3.116195e+01,2.210282e-15,3.615260e+01,2.865931e+01,3.615260e+01,1.160152e+00,7.927316e-01
714,7.140000e-01,1.700000e-01,3.120566e+01,3.620331e+01,3.120566e+01,3.680468e-15,3.620331e+01,2.869951e+01,3.620331e+01,1.160152e+00,7.927316e-01
715,7.150000e-01,1.702381e-01,3.124936e+01,3.625401e+01,3.124936e+01,3.153129e-15,3.625401e+01,2.873970e+01,3.625401e+01,1.160152e+00,7.927316e-01
716,7.160000e-01,1.704762e-01,3.129307e+01,3.630472e+01,3.129307e+01,3.402070e-15,3.630472e+01,2.877990e+01,3.630472e+01,1.160152e+00,7.927316e-01
717,7.170000e-01,1.707143e-01,3.133678e+01,3.635542e+01,3.133678e+01,3.788911e-15,3.635542e+01,2.882010e+01,3.635542e+01,1.160152e+00,7.927316e-01
718,7.180000e-01,1.709524e-01,3.138048e+01,3.640613e+01,3.138048e+01,3.428106e-15,3.640613e+01,2.886029e+01,3.640613e+01,1.160152e+00,7.927316e-01
719,7.190000e-01,1.711905e-01,3.142419e+01,3.645683e+01,3.142419e+01,2.455801e-15,3.645683e+01,2.890049e+01,3.645683e+01,1.160152e+00,7.927316e-01
720,7.200000e-01,1.714286e-01,3.146789e+01,3.650754e+01,3.146789e+01,2.483574e-15,3.650754e+01,2.894068e+01,3.650754e+01,1.160152e+00,7.927316e-01
721,7.210000e-01,1.716667e-01,3.151160e+01,3.655824e+01,3.151160e+01,3.565182e-15,3.655824e+01,2.898088e+01,3.655824e+01,1.160152e+00,7.927316e-01
722,7.220000e-01,1.719048e-01,3.155530e+01,3.660895e+01,3.155530e+01,3.646712e-15,3.660895e+01,2.902107e+01,3.660895e+01,1.160152e+00,7.927316e-01
723,7.230000e-01,1.721429e-01,3.159901e+01,3.665965e+01,3.159901e+01,3.785507e-15,3.665965e+01,2.906127e+01,3.665965e+01,1.160152e+00,7.927316e-01
724,7.240000e-01,1.723810e-01,3.164271e+01,3.671036e+01,3.164271e+01,3.368314e-15,3.671036e+01,2.910146e+01,3.671036e+01,1.160152e+00,7.927316e-01
725,7.250000e-01,1.726190e-01,3.168642e+01,3.676106e+01,3.168642e+01,2.284987e-15,3.676106e+01,2.914166e+01,3.676106e+01,1.160152e+00,7.927316e-01
726,7.260000e-01,1.728571e-01,3.173012e+01,3.681177e+01,3.173012e+01,2.145349e-15,3.681177e+01,2.918185e+01,3.681177e+01,1.160152e+00,7.927316e-01
727,7.270000e-01,1.730952e-01,3.177383e+01,3.686247e+01,3.177383e+01,2.616334e-15,3.686247e+01,2.922205e+01,3.686247e+01,1.160152e+00,7.927316e-01
728,7.280000e-01,1.733333e-01,3.181753e+01,3.691318e+01,3.181753e+01,3.697942e-15,3.691318e+01,2.926224e+01,3.691318e+01,1.160152e+00,7.927316e-01
729,7.290000e-01,1.735714e-01,3.186124e+01,3.696388e+01,3.186124e+01,2.504470e-15,3.696388e+01,2.930244e+01,3.696388e+01,1.160152e+00,7.927316e-01
730,7.300000e-01,1.738095e-01,3.190495e+01,3.701459e+01,3.190495e+01,3.141111e-15,3.701459e+01,2.934264e+01,3.701459e+01,1.160152e+00,7.927316e-01
731,7.310000e-01,1.740476e-01,3.194865e+01,3.706529e+01,3.194865e+01,3.723119e-15,3.706529e+01,2.938283e+01,3.706529e+01,1.160152e+00,7.927316e-01
732,7.320000e-01,1.742857e-01,3.199236e+01,3.711600e+01,3.199236e+01,2.307602e-15,3.711600e+01,2.942303e+01,3.711600e+01,1.160152e+00,7.927316e-01
733,7.330000e-01,1.745238e-01,3.203606e+01,3.716670e+01,3.203606e+01,3.555743e-15,3.716670e+01,2.946322e+01,3.716670e+01,1.160152e+00,7.927316e-01
734,7.340000e-01,1.747619e-01,3.207977e+01,3.721741e+01,3.207977e+01,3.692784e-15,3.721741e+01,2.950342e+01,3.721741e+01,1.160152e+00,7.927316e-01
735,7.350000e-01,1.750000e-01,3.212347e+01,3.726811e+01,3.212347e+01,3.554024e-15,3.726811e+01,2.954361e+01,3.726811e+01,1.160152e+00,7.927316e-01
736,7.360000e-01,1.752381e-01,3.216718e+01,3.731882e+01,3.216718e+01,4.025009e-15,3.731882e+01,2.958381e+01,3.731882e+01,1.160152e+00,7.927316e-01
737,7.370000e-01,1.754762e-01,3.221088e+01,3.736952e+01,3.221088e+01,3.775226e-15,3.736952e+01,2.962400e+01,3.736952e+01,1.160152e+00,7.927316e-01
738,7.380000e-01,1.757143e-01,3.225459e+01,3.742023e+01,3.225459e+01,3.635588e-15,3.742023e+01,2.966420e+01,3.742023e+01,1.160152e+00,7.927316e-01
739,7.390000e-01,1.759524e-01,3.229829e+01,3.747093e+01,3.229829e+01,3.384051e-15,3.747093e+01,2.970439e+01,3.747093e+01,1.160152e+00,7.927316e-01
740,7.400000e-01,1.761905e-01,3.234200e+01,3.752164e+01,3.234200e+01,2.135068e-15,3.752164e+01,2.974459e+01,3.752164e+01,1.160152e+00,7.927316e-01
741,7.410000e-01,1.764286e-01,3.238570e+01,3.757234e+01,3.238570e+01,2.994631e-15,3.757234e+01,2.978478e+01,3.757234e+01,1.160152e+00,7.927316e-01
742,7.420000e-01,1.766667e-01,3.242941e+01,3.762305e+01,3.242941e+01,4.187261e-15,3.762305e+01,2.982498e+01,3.762305e+01,1.160152e+00,7.927316e-01
743,7.430000e-01,1.769048e-01,3.247312e+01,3.767375e+01,3.247312e+01,3.492512e-15,3.767375e+01,2.986518e+01,3.767375e+01,1.160152e+00,7.927316e-01
744,7.440000e-01,1.771429e-01,3.251682e+01,3.772446e+01,3.251682e+01,2.575718e-15,3.772446e+01,2.990537e+01,3.772446e+01,1.160152e+00,7.927316e-01
745,7.450000e-01,1.773810e-01,3.256053e+01,3.777516e+01,3.256053e+01,2.880170e-15,3.777516e+01,2.994557e+01,3.777516e+01,1.160152e+00,7.927316e-01
746,7.460000e-01,1.776190e-01,3.260423e+01,3.782587e+01,3.260423e+01,2.241809e-15,3.782587e+01,2.998576e+01,3.782587e+01,1.160152e+00,7.927316e-01
747,7.470000e-01,1.778571e-01,3.264794e+01,3.787657e+01,3.264794e+01,2.045783e-15,3.787657e+01,3.002596e+01,3.787657e+01,1.160152e+00,7.927316e-01
748,7.480000e-01,1.780952e-01,3.269164e+01,3.792728e+01,3.269164e+01,2.906224e-15,3.792728e+01,3.006615e+01,3.792728e+01,1.160152e+00,7.927316e-01
749,7.490000e-01,1.783333e-01,3.273535e+01,3.797798e+01,3.273535e+01,2.766586e-15,3.797798e+01,3.010635e+01,3.797798e+01,1.160152e+00,7.927316e-01
750,7.500000e-01,1.785714e-01,3.277905e+01,3.802869e+01,3.277905e+01,2.071837e-15,3.802869e+01,3.014654e+01,3.802869e+01,1.160152e+00,7.927316e-01
751,7.510000e-01,1.788095e-01,3.282276e+01,3.807939e+01,3.282276e+01,3.153445e-15,3.807939e+01,3.018674e+01,3.807939e+01,1.160152e+00,7.927316e-01
752,7.520000e-01,1.790476e-01,3.286646e+01,3.813010e+01,3.286646e+01,3.041563e-15,3.813010e+01,3.022693e+01,3.813010e+01,1.160152e+00,7.927316e-01
753,7.530000e-01,1.792857e-01,3.291017e+01,3.818080e+01,3.291017e+01,3.012948e-15,3.818080e+01,3.026713e+01,3.818080e+01,1.160152e+00,7.927316e-01
754,7.540000e-01,1.795238e-01,3.295388e+01,3.823151e+01,3.295388e+01,2.679898e-15,3.823151e+01,3.030732e+01,3.823151e+01,1.160152e+00,7.927316e-01
755,7.550000e-01,1.797619e-01,3.299758e+01,3.828221e+01,3.299758e+01,3.177762e-15,3.828221e+01,3.034752e+01,3.828221e+01,1.160152e+00,7.927316e-01
756,7.560000e-01,1.800000e-01,3.304129e+01,3.833292e+01,3.304129e+01,3.149147e-15,3.833292e+01,3.038772e+01,3.833292e+01,1.160152e+00,7.927316e-01
757,7.570000e-01,1.802381e-01,3.308499e+01,3.838362e+01,3.308499e+01,4.065098e-15,3.838362e+01,3.042791e+01,3.838362e+01,1.160152e+00,7.927316e-01
758,7.580000e-01,1.804762e-01,3.312870e+01,3.843433e+01,3.312870e+01,3.925460e-15,3.843433e+01,3.046811e+01,3.843433e+01,1.160152e+00,7.927316e-01
759,7.590000e-01,1.807143e-01,3.317240e+01,3.848503e+01,3.317240e+01,2.620089e-15,3.848503e+01,3.050830e+01,3.848503e+01,1.160152e+00,7.927316e-01
760,7.600000e-01,1.809524e-01,3.321611e+01,3.853574e+01,3.321611e+01,3.035563e-15,3.853574e+01,3.054850e+01,3.853574e+01,1.160152e+00,7.927316e-01
761,7.610000e-01,1.811905e-01,3.325981e+01,3.858644e+01,3.325981e+01,2.562858e-15,3.858644e+01,3.058869e+01,3.858644e+01,1.160152e+00,7.927316e-01
762,7.620000e-01,1.814286e-01,3.330352e+01,3.863715e+01,3.330352e+01,3.589832e-15,3.863715e+01,3.062889e+01,3.863715e+01,1.160152e+00,7.927316e-01
763,7.630000e-01,1.816667e-01,3.334722e+01,3.868785e+01,3.334722e+01,3.672239e-15,3.868785e+01,3.066908e+01,3.868785e+01,1.160152e+00,7.927316e-01
764,7.640000e-01,1.819048e-01,3.339093e+01,3.873856e+01,3.339093e+01,3.143146e-15,3.873856e+01,3.070928e+01,3.873856e+01,1.160152e+00,7.927316e-01
765,7.650000e-01,1.821429e-01,3.343463e+01,3.878926e+01,3.343463e+01,3.281941e-15,3.878926e+01,3.074947e+01,3.878926e+01,1.160152e+00,7.927316e-01
766,7.660000e-01,1.823810e-01,3.347834e+01,3.883997e+01,3.347834e+01,3.142304e-15,3.883997e+01,3.078967e+01,3.883997e+01,1.160152e+00,7.927316e-01
767,7.670000e-01,1.826190e-01,3.352205e+01,3.889067e+01,3.352205e+01,3.002666e-15,3.889067e+01,3.082987e+01,3.889067e+01,1.160152e+00,7.927316e-01
768,7.680000e-01,1.828571e-01,3.356575e+01,3.894138e+01,3.356575e+01,3.640185e-15,3.894138e+01,3.087006e+01,3.894138e+01,1.160152e+00,7.927316e-01
769,7.690000e-01,1.830952e-01,3.360946e+01,3.899208e+01,3.360946e+01,3.611570e-15,3.899208e+01,3.091026e+01,3.899208e+01,1.160152e+00,7.927316e-01
770,7.700000e-01,1.833333e-01,3.365316e+01,3.904279e+01,3.365316e+01,2.417220e-15,3.904279e+01,3.095045e+01,3.904279e+01,1.160152e+00,7.927316e-01
771,7.710000e-01,1.835714e-01,3.369687e+01,3.909349e+01,3.369687e+01,3.666238e-15,3.909349e+01,3.099065e+01,3.909349e+01,1.160152e+00,7.927316e-01
772,7.720000e-01,1.838095e-01,3.374057e+01,3.914420e+01,3.374057e+01,3.470213e-15,3.914420e+01,3.103084e+01,3.914420e+01,1.160152e+00,7.927316e-01
773,7.730000e-01,1.840476e-01,3.378428e+01,3.919490e+01,3.378428e+01,3.774664e-15,3.919490e+01,3.107104e+01,3.919490e+01,1.160152e+00,7.927316e-01
774,7.740000e-01,1.842857e-01,3.382798e+01,3.924560e+01,3.382798e+01,3.247326e-15,3.924560e+01,3.111123e+01,3.924560e+01,1.160152e+00,7.927316e-01
775,7.750000e-01,1.845238e-01,3.387169e+01,3.929631e+01,3.387169e+01,3.662800e-15,3.929631e+01,3.115143e+01,3.929631e+01,1.160152e+00,7.927316e-01
776,7.760000e-01,1.847619e-01,3.391539e+01,3.934701e+01,3.391539e+01,2.800640e-15,3.934701e+01,3.119162e+01,3.934701e+01,1.160152e+00,7.927316e-01
777,7.770000e-01,1.850000e-01,3.395910e+01,3.939772e+01,3.395910e+01,2.939435e-15,3.939772e+01,3.123182e+01,3.939772e+01,1.160152e+00,7.927316e-01
778,7.780000e-01,1.852381e-01,3.400280e+01,3.944842e+01,3.400280e+01,3.576954e-15,3.944842e+01,3.127201e+01,3.944842e+01,1.160152e+00,7.927316e-01
779,7.790000e-01,1.854762e-01,3.404651e+01,3.949913e+01,3.404651e+01,3.216149e-15,3.949913e+01,3.131221e+01,3.949913e+01,1.160152e+00,7.927316e-01
780,7.800000e-01,1.857143e-01,3.409022e+01,3.954983e+01,3.409022e+01,2.077311e-15,3.954983e+01,3.135241e+01,3.954983e+01,1.160152e+00,7.927316e-01
781,7.810000e-01,1.859524e-01,3.413392e+01,3.960054e+01,3.413392e+01,3.546619e-15,3.960054e+01,3.139260e+01,3.960054e+01,1.160152e+00,7.927316e-01
782,7.820000e-01,1.861905e-01,3.417763e+01,3.965124e+01,3.417763e+01,3.241325e-15,3.965124e+01,3.143280e+01,3.965124e+01,1.160152e+00,7.927316e-01
783,7.830000e-01,1.864286e-01,3.422133e+01,3.970195e+01,3.422133e+01,3.212710e-15,3.970195e+01,3.147299e+01,3.970195e+01,1.160152e+00,7.927316e-01
784,7.840000e-01,1.866667e-01,3.426504e+01,3.975265e+01,3.426504e+01,2.740006e-15,3.975265e+01,3.151319e+01,3.975265e+01,1.160152e+00,7.927316e-01
785,7.850000e-01,1.869048e-01,3.430874e+01,3.980336e+01,3.430874e+01,3.377524e-15,3.980336e+01,3.155338e+01,3.980336e+01,1.160152e+00,7.927316e-01
786,7.860000e-01,1.871429e-01,3.435245e+01,3.985406e+01,3.435245e+01,3.154620e-15,3.985406e+01,3.159358e+01,3.985406e+01,1.160152e+00,7.927316e-01
787,7.870000e-01,1.873810e-01,3.439615e+01,3.990477e+01,3.439615e+01,3.348049e-15,3.990477e+01,3.163377e+01,3.990477e+01,1.160152e+00,7.927316e-01
788,7.880000e-01,1.876190e-01,3.443986e+01,3.995547e+01,3.443986e+01,3.736645e-15,3.995547e+01,3.167397e+01,3.995547e+01,1.160152e+00,7.927316e-01
789,7.890000e-01,1.878571e-01,3.448356e+01,4.000618e+01,3.448356e+01,3.956953e-15,4.000618e+01,3.171416e+01,4.000618e+01,1.160152e+00,7.927316e-01
790,7.900000e-01,1.880952e-01,3.452727e+01,4.005688e+01,3.452727e+01,2.596947e-15,4.005688e+01,3.175436e+01,4.005688e+01,1.160152e+00,7.927316e-01
791,7.910000e-01,1.883333e-01,3.457098e+01,4.010759e+01,3.457098e+01,3.567532e-15,4.010759e+01,3.179455e+01,4.010759e+01,1.160152e+00,7.927316e-01
792,7.920000e-01,1.885714e-01,3.461468e+01,4.015829e+01,3.461468e+01,3.871984e-15,4.015829e+01,3.183475e+01,4.015829e+01,1.160152e+00,7.927316e-01
793,7.930000e-01,1.888095e-01,3.465839e+01,4.020900e+01,3.465839e+01,3.732346e-15,4.020900e+01,3.187495e+01,4.020900e+01,1.160152e+00,7.927316e-01
794,7.940000e-01,1.890476e-01,3.470209e+01,4.025970e+01,3.470209e+01,3.148620e-15,4.025970e+01,3.191514e+01,4.025970e+01,1.160152e+00,7.927316e-01
795,7.950000e-01,1.892857e-01,3.474580e+01,4.031041e+01,3.474580e+01,3.564094e-15,4.031041e+01,3.195534e+01,4.031041e+01,1.160152e+00,7.927316e-01
796,7.960000e-01,1.895238e-01,3.478950e+01,4.036111e+01,3.478950e+01,3.369822e-15,4.036111e+01,3.199553e+01,4.036111e+01,1.160152e+00,7.927316e-01
797,7.970000e-01,1.897619e-01,3.483321e+01,4.041182e+01,3.483321e+01,2.951752e-15,4.041182e+01,3.203573e+01,4.041182e+01,1.160152e+00,7.927316e-01
798,7.980000e-01,1.900000e-01,3.487691e+01,4.046252e+01,3.487691e+01,3.589270e-15,4.046252e+01,3.207592e+01,4.046252e+01,1.160152e+00,7.927316e-01
799,7.990000e-01,1.902381e-01,3.492062e+01,4.051323e+01,3.492062e+01,2.895398e-15,4.051323e+01,3.211612e+01,4.051323e+01,1.160152e+00,7.927316e-01
800,8.000000e-01,1.904762e-01,3.496432e+01,4.056393e+01,3.496432e+01,2.977805e-15,4.056393e+01,3.215631e+01,4.056393e+01,1.160152e+00,7.927316e-01
801,8.010000e-01,1.907143e-01,3.500803e+01,4.061464e+01,3.500803e+01,2.561489e-15,4.061464e+01,3.219651e+01,4.061464e+01,1.160152e+00,7.927316e-01
802,8.020000e-01,1.909524e-01,3.505173e+01,4.066534e+01,3.505173e+01,3.808753e-15,4.066534e+01,3.223670e+01,4.066534e+01,1.160152e+00,7.927316e-01
803,8.030000e-01,1.911905e-01,3.509544e+01,4.071605e+01,3.509544e+01,4.113205e-15,4.071605e+01,3.227690e+01,4.071605e+01,1.160152e+00,7.927316e-01
804,8.040000e-01,1.914286e-01,3.513915e+01,4.076675e+01,3.513915e+01,3.141777e-15,4.076675e+01,3.231709e+01,4.076675e+01,1.160152e+00,7.927316e-01
805,8.050000e-01,1.916667e-01,3.518285e+01,4.081746e+01,3.518285e+01,3.335206e-15,4.081746e+01,3.235729e+01,4.081746e+01,1.160152e+00,7.927316e-01
806,8.060000e-01,1.919048e-01,3.522656e+01,4.086816e+01,3.522656e+01,3.583270e-15,4.086816e+01,3.239749e+01,4.086816e+01,1.160152e+00,7.927316e-01
807,8.070000e-01,1.921429e-01,3.527026e+01,4.091887e+01,3.527026e+01,3.388998e-15,4.091887e+01,3.243768e+01,4.091887e+01,1.160152e+00,7.927316e-01
