step,time,dt,theta_min,theta_max,mass,E_CH,dE_CH_dt,ch_iterations,ch_residual,ch_time,phi_min,phi_max,H_max,M_max,E_mag,mu_min,mu_max,poisson_iterations,poisson_residual,poisson_time,ux_min,ux_max,uy_min,uy_max,U_max,E_kin,divU_L2,divU_Linf,CFL,p_min,p_max,F_cap_max,F_mag_max,F_grav_max,ns_time,E_total,dE_total_dt,interface_y_min,interface_y_max,interface_y_mean
400,4.010000e-01,1.000000e-03,-1.000006e+00,1.000032e+00,-2.000000e-01,9.428648e-01,1.749242e-05,0,0.000000e+00,1.311578e+00,-1.696798e+01,3.986283e-01,3.401976e+01,1.115355e+01,2.686197e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,7.567911e-01,-1.737512e-03,1.738319e-03,-6.990925e-04,3.923762e-03,3.889088e-03,7.164404e-08,2.666139e-03,1.983578e-01,4.400001e-04,-4.320983e+00,3.936598e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.393432e+00,2.695626e+02,1.341373e+03,0.000000e+00,0.000000e+00,0.000000e+00
401,4.020000e-01,1.000000e-03,-1.000006e+00,1.000032e+00,-2.000000e-01,9.428648e-01,1.797829e-05,0,0.000000e+00,1.317398e+00,-1.701039e+01,3.996292e-01,3.411603e+01,1.118210e+01,2.699645e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,8.860086e-01,-1.766884e-03,1.767732e-03,-7.099433e-04,3.993830e-03,3.958063e-03,7.399251e-08,2.732194e-03,2.033753e-01,4.478037e-04,-4.346947e+00,3.959897e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.308931e+00,2.709073e+02,1.344729e+03,0.000000e+00,0.000000e+00,0.000000e+00
402,4.030000e-01,1.000000e-03,-1.000006e+00,1.000033e+00,-2.000000e-01,9.428648e-01,1.848542e-05,0,0.000000e+00,1.379891e+00,-1.705280e+01,4.006302e-01,3.421261e+01,1.121064e+01,2.713125e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,7.797530e-01,-1.797293e-03,1.798185e-03,-7.210507e-04,4.066414e-03,4.029530e-03,7.647460e-08,2.800587e-03,2.085658e-01,4.558893e-04,-4.373086e+00,3.983450e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.470315e+00,2.722554e+02,1.348085e+03,0.000000e+00,0.000000e+00,0.000000e+00
403,4.040000e-01,1.000000e-03,-1.000006e+00,1.000033e+00,-2.000000e-01,9.428648e-01,1.901498e-05,0,0.000000e+00,1.513177e+00,-1.709522e+01,4.016314e-01,3.430949e+01,1.123918e+01,2.726640e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,7.835028e-01,-1.828791e-03,1.829730e-03,-7.324329e-04,4.141638e-03,4.103613e-03,7.910007e-08,2.871431e-03,2.139372e-01,4.642708e-04,-4.399404e+00,4.007266e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.348659e+00,2.736069e+02,1.351441e+03,0.000000e+00,0.000000e+00,0.000000e+00
404,4.050000e-01,1.000000e-03,-1.000006e+00,1.000033e+00,-2.000000e-01,9.428648e-01,1.956848e-05,0,0.000000e+00,1.341847e+00,-1.713763e+01,4.026326e-01,3.440668e+01,1.126772e+01,2.740188e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,7.723307e-01,-1.861433e-03,1.862422e-03,-7.440968e-04,4.219636e-03,4.180444e-03,8.187957e-08,2.944845e-03,2.194978e-01,4.729632e-04,-4.425907e+00,4.031354e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.379565e+00,2.749616e+02,1.354797e+03,0.000000e+00,0.000000e+00,0.000000e+00
405,4.060000e-01,1.000000e-03,-1.000006e+00,1.000034e+00,-2.000000e-01,9.428649e-01,2.014728e-05,0,0.000000e+00,1.370501e+00,-1.718004e+01,4.036340e-01,3.450420e+01,1.129626e+01,2.753769e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,7.817878e-01,-1.895279e-03,1.896320e-03,-7.560566e-04,4.300547e-03,4.260163e-03,8.482471e-08,3.020957e-03,2.252566e-01,4.819824e-04,-4.452599e+00,4.055723e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.372063e+00,2.763198e+02,1.358153e+03,0.000000e+00,0.000000e+00,0.000000e+00
406,4.070000e-01,1.000000e-03,-1.000006e+00,1.000034e+00,-2.000000e-01,9.428649e-01,2.075303e-05,0,0.000000e+00,1.345597e+00,-1.722245e+01,4.046356e-01,3.460206e+01,1.132480e+01,2.767384e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,7.717887e-01,-1.930391e-03,1.931487e-03,-7.683272e-04,4.384520e-03,4.342918e-03,8.794815e-08,3.099899e-03,2.312230e-01,4.913451e-04,-4.479487e+00,4.080384e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.385173e+00,2.776813e+02,1.361509e+03,0.000000e+00,0.000000e+00,0.000000e+00
407,4.080000e-01,1.000000e-03,-1.000006e+00,1.000034e+00,-2.000000e-01,9.428649e-01,2.138728e-05,0,0.000000e+00,1.447475e+00,-1.726487e+01,4.056372e-01,3.470027e+01,1.135334e+01,2.781033e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,1.964602e+00,-1.966836e-03,1.967990e-03,-7.809247e-04,4.471715e-03,4.428870e-03,9.126377e-08,3.181816e-03,2.374069e-01,5.010694e-04,-4.506575e+00,4.105346e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.927036e+00,2.790462e+02,1.364865e+03,0.000000e+00,0.000000e+00,0.000000e+00
408,4.090000e-01,1.000000e-03,-1.000006e+00,1.000035e+00,-2.000000e-01,9.428649e-01,2.205204e-05,0,0.000000e+00,1.351608e+00,-1.730728e+01,4.066391e-01,3.479884e+01,1.138189e+01,2.794715e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,7.856528e-01,-2.004684e-03,2.005899e-03,-7.938659e-04,4.562301e-03,4.518185e-03,9.478673e-08,3.266859e-03,2.438189e-01,5.111743e-04,-4.533870e+00,4.130622e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.412178e+00,2.804144e+02,1.368220e+03,0.000000e+00,0.000000e+00,0.000000e+00
409,4.100000e-01,1.000000e-03,-1.000006e+00,1.000035e+00,-2.000000e-01,9.428649e-01,2.274917e-05,0,0.000000e+00,1.352320e+00,-1.734969e+01,4.076410e-01,3.489778e+01,1.141043e+01,2.808431e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,7.698083e-01,-2.044012e-03,2.045292e-03,-8.071690e-04,4.656457e-03,4.611045e-03,9.853366e-08,3.355190e-03,2.504701e-01,5.216802e-04,-4.561379e+00,4.156222e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.392470e+00,2.817860e+02,1.371576e+03,0.000000e+00,0.000000e+00,0.000000e+00
410,4.110000e-01,1.000000e-03,-1.000006e+00,1.000035e+00,-2.000000e-01,9.428650e-01,2.348080e-05,0,0.000000e+00,1.368442e+00,-1.739210e+01,4.086432e-01,3.499712e+01,1.143897e+01,2.822180e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,7.902969e-01,-2.084901e-03,2.086249e-03,-8.208530e-04,4.754377e-03,4.707641e-03,1.025228e-07,3.446982e-03,2.573725e-01,5.326088e-04,-4.589108e+00,4.182160e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.397065e+00,2.831609e+02,1.374931e+03,0.000000e+00,0.000000e+00,0.000000e+00
411,4.120000e-01,1.000000e-03,-1.000006e+00,1.000036e+00,-2.000000e-01,9.428650e-01,2.424925e-05,0,0.000000e+00,1.360969e+00,-1.743451e+01,4.096454e-01,3.509686e+01,1.146750e+01,2.835963e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,7.831650e-01,-2.127437e-03,2.128858e-03,-8.353185e-04,4.856264e-03,4.808178e-03,1.067742e-07,3.542417e-03,2.645385e-01,5.439832e-04,-4.617065e+00,4.208449e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.378859e+00,2.845392e+02,1.378287e+03,0.000000e+00,0.000000e+00,0.000000e+00
412,4.130000e-01,1.000000e-03,-1.000006e+00,1.000036e+00,-2.000000e-01,9.428650e-01,2.505696e-05,0,0.000000e+00,1.390748e+00,-1.747692e+01,4.106479e-01,3.519702e+01,1.149604e+01,2.849780e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,7.870963e-01,-2.171712e-03,2.173211e-03,-8.503166e-04,4.962338e-03,4.912874e-03,1.113099e-07,3.641692e-03,2.719815e-01,5.558283e-04,-4.645256e+00,4.235103e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.381051e+00,2.859208e+02,1.381642e+03,0.000000e+00,0.000000e+00,0.000000e+00
413,4.140000e-01,1.000000e-03,-1.000007e+00,1.000036e+00,-2.000000e-01,9.428650e-01,2.590664e-05,0,0.000000e+00,1.340342e+00,-1.751933e+01,4.116505e-01,3.529761e+01,1.152458e+01,2.863630e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,7.792395e-01,-2.217827e-03,2.219408e-03,-8.657578e-04,5.072831e-03,5.021964e-03,1.161541e-07,3.745015e-03,2.797156e-01,5.681704e-04,-4.673692e+00,4.262136e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.396155e+00,2.873058e+02,1.384997e+03,0.000000e+00,0.000000e+00,0.000000e+00
414,4.150000e-01,1.000000e-03,-1.000007e+00,1.000037e+00,-2.000000e-01,9.428651e-01,2.680132e-05,0,0.000000e+00,1.349696e+00,-1.756174e+01,4.126534e-01,3.539866e+01,1.155311e+01,2.877513e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,7.710832e-01,-2.265887e-03,2.267555e-03,-8.816658e-04,5.187993e-03,5.135697e-03,1.213338e-07,3.852610e-03,2.877558e-01,5.810377e-04,-4.702379e+00,4.289565e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.354956e+00,2.886942e+02,1.388352e+03,0.000000e+00,0.000000e+00,0.000000e+00
415,4.160000e-01,1.000000e-03,-1.000007e+00,1.000037e+00,-2.000000e-01,9.428651e-01,2.774401e-05,0,0.000000e+00,1.322980e+00,-1.760415e+01,4.136564e-01,3.550017e+01,1.158164e+01,2.891430e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,7.883586e-01,-2.316006e-03,2.317765e-03,-8.980659e-04,5.308091e-03,5.254339e-03,1.268784e-07,3.964714e-03,2.961181e-01,5.944606e-04,-4.731328e+00,4.317406e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.377432e+00,2.900859e+02,1.391707e+03,0.000000e+00,0.000000e+00,0.000000e+00
416,4.170000e-01,1.000000e-03,-1.000007e+00,1.000038e+00,-2.000000e-01,9.428651e-01,2.873817e-05,0,0.000000e+00,1.438092e+00,-1.764656e+01,4.146596e-01,3.560217e+01,1.161017e+01,2.905381e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,7.835586e-01,-2.368305e-03,2.370163e-03,-9.149857e-04,5.433409e-03,5.378176e-03,1.328207e-07,4.081582e-03,3.048192e-01,6.084712e-04,-4.760548e+00,4.345677e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.383183e+00,2.914809e+02,1.395062e+03,0.000000e+00,0.000000e+00,0.000000e+00
417,4.180000e-01,1.000000e-03,-1.000007e+00,1.000038e+00,-2.000000e-01,9.428652e-01,2.978763e-05,0,0.000000e+00,1.411349e+00,-1.768897e+01,4.156630e-01,3.570468e+01,1.163870e+01,2.919365e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,8.293907e-01,-2.422915e-03,2.424877e-03,-9.324536e-04,5.564252e-03,5.507514e-03,1.391969e-07,4.203485e-03,3.138773e-01,6.231041e-04,-4.790049e+00,4.374397e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.359333e+00,2.928794e+02,1.398416e+03,0.000000e+00,0.000000e+00,0.000000e+00
418,4.190000e-01,1.000000e-03,-1.000007e+00,1.000038e+00,-2.000000e-01,9.428652e-01,3.089643e-05,0,0.000000e+00,1.328814e+00,-1.773138e+01,4.166667e-01,3.580771e+01,1.166723e+01,2.933383e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,7.688085e-01,-2.479976e-03,2.482049e-03,-9.505003e-04,5.700947e-03,5.642681e-03,1.460474e-07,4.330715e-03,3.233113e-01,6.383965e-04,-4.819843e+00,4.403586e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.834576e+00,2.942811e+02,1.401771e+03,0.000000e+00,0.000000e+00,0.000000e+00
419,4.200000e-01,1.000000e-03,-1.000007e+00,1.000039e+00,-2.000000e-01,9.428652e-01,3.206901e-05,0,0.000000e+00,2.587662e+00,-1.777379e+01,4.176706e-01,3.591128e+01,1.169575e+01,2.947434e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,2.240019e+00,-2.539639e-03,2.541830e-03,-9.691590e-04,5.843842e-03,5.784027e-03,1.534166e-07,4.463582e-03,3.331415e-01,6.543880e-04,-4.849943e+00,4.433266e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.790081e+00,2.956863e+02,1.405125e+03,0.000000e+00,0.000000e+00,0.000000e+00
420,4.210000e-01,1.000000e-03,-1.000007e+00,1.000039e+00,-2.000000e-01,9.428653e-01,3.331007e-05,0,0.000000e+00,2.722885e+00,-1.781620e+01,4.186747e-01,3.601543e+01,1.172426e+01,2.961519e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,1.256515e+00,-2.602065e-03,2.604382e-03,-9.884650e-04,5.993313e-03,5.931929e-03,1.613544e-07,4.602421e-03,3.433895e-01,6.711211e-04,-4.880359e+00,4.463460e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.477474e+00,2.970947e+02,1.408479e+03,0.000000e+00,0.000000e+00,0.000000e+00
421,4.220000e-01,1.000000e-03,-1.000007e+00,1.000040e+00,-2.000000e-01,9.428653e-01,3.462511e-05,0,0.000000e+00,1.340842e+00,-1.785861e+01,4.196791e-01,3.612016e+01,1.175277e+01,2.975637e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,7.862545e-01,-2.667429e-03,2.669880e-03,-1.008456e-03,6.149759e-03,6.086789e-03,1.699160e-07,4.747588e-03,3.540780e-01,6.886415e-04,-4.911106e+00,4.494191e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.347852e+00,2.985066e+02,1.411833e+03,0.000000e+00,0.000000e+00,0.000000e+00
422,4.230000e-01,1.000000e-03,-1.000007e+00,1.000040e+00,-2.000000e-01,9.428653e-01,3.601981e-05,0,0.000000e+00,1.321621e+00,-1.790101e+01,4.206838e-01,3.622550e+01,1.178128e+01,2.989789e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,7.696011e-01,-2.735917e-03,2.738511e-03,-1.029172e-03,6.316198e-03,6.249040e-03,1.791632e-07,4.899466e-03,3.652314e-01,7.069981e-04,-4.942199e+00,4.525487e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.494611e+00,2.999218e+02,1.415187e+03,0.000000e+00,0.000000e+00,0.000000e+00
423,4.240000e-01,1.000000e-03,-1.000007e+00,1.000041e+00,-2.000000e-01,9.428654e-01,3.750053e-05,0,0.000000e+00,1.371715e+00,-1.794342e+01,4.216887e-01,3.633148e+01,1.180978e+01,3.003974e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,7.627645e-01,-2.807731e-03,2.810478e-03,-1.050657e-03,6.492460e-03,6.419146e-03,1.891650e-07,5.058465e-03,3.768753e-01,7.262434e-04,-4.973653e+00,4.557374e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.401343e+00,3.013403e+02,1.418541e+03,0.000000e+00,0.000000e+00,0.000000e+00
424,4.250000e-01,1.000000e-03,-1.000007e+00,1.000041e+00,-2.000000e-01,9.428654e-01,3.907414e-05,0,0.000000e+00,1.322222e+00,-1.798583e+01,4.226940e-01,3.643812e+01,1.183827e+01,3.018193e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,7.677199e-01,-2.883087e-03,2.885998e-03,-1.072957e-03,6.677493e-03,6.597609e-03,1.999986e-07,5.225025e-03,3.890373e-01,7.464343e-04,-5.005485e+00,4.589884e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.386580e+00,3.027622e+02,1.421894e+03,0.000000e+00,0.000000e+00,0.000000e+00
425,4.260000e-01,1.000000e-03,-1.000007e+00,1.000042e+00,-2.000000e-01,9.428654e-01,4.074834e-05,0,0.000000e+00,1.329924e+00,-1.802823e+01,4.236995e-01,3.654544e+01,1.186676e+01,3.032446e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,7.686991e-01,-2.962219e-03,2.965305e-03,-1.096122e-03,6.871866e-03,6.785874e-03,2.117504e-07,5.399618e-03,4.017462e-01,7.677341e-04,-5.037713e+00,4.623047e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.402428e+00,3.041874e+02,1.425247e+03,0.000000e+00,0.000000e+00,0.000000e+00
426,4.270000e-01,1.000000e-03,-1.000007e+00,1.000042e+00,-2.000000e-01,9.428655e-01,4.253144e-05,0,0.000000e+00,1.333418e+00,-1.807064e+01,4.247054e-01,3.665348e+01,1.189523e+01,3.046732e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,7.686767e-01,-3.045378e-03,3.048651e-03,-1.120204e-03,7.076189e-03,6.985477e-03,2.245177e-07,5.582749e-03,4.150328e-01,7.903165e-04,-5.070356e+00,4.656898e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.407399e+00,3.056160e+02,1.428600e+03,0.000000e+00,0.000000e+00,0.000000e+00
427,4.280000e-01,1.000000e-03,-1.000007e+00,1.000043e+00,-2.000000e-01,9.428655e-01,4.443265e-05,0,0.000000e+00,1.323794e+00,-1.811304e+01,4.257116e-01,3.676226e+01,1.192370e+01,3.061051e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,7.696024e-01,-3.132835e-03,3.136308e-03,-1.145261e-03,7.291122e-03,7.195424e-03,2.384094e-07,5.774961e-03,4.289298e-01,8.140693e-04,-5.103435e+00,4.691473e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.442440e+00,3.070480e+02,1.431953e+03,0.000000e+00,0.000000e+00,0.000000e+00
428,4.290000e-01,1.000000e-03,-1.000007e+00,1.000043e+00,-2.000000e-01,9.428656e-01,4.646199e-05,0,0.000000e+00,1.381023e+00,-1.815545e+01,4.267182e-01,3.687181e+01,1.195216e+01,3.075404e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,7.961961e-01,-3.224881e-03,3.228569e-03,-1.171354e-03,7.517371e-03,7.416403e-03,2.535484e-07,5.976836e-03,4.434716e-01,8.390702e-04,-5.136971e+00,4.726812e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.419272e+00,3.084833e+02,1.435305e+03,0.000000e+00,0.000000e+00,0.000000e+00
429,4.300000e-01,1.000000e-03,-1.000008e+00,1.000044e+00,-2.000000e-01,9.428656e-01,4.863067e-05,0,0.000000e+00,1.333769e+00,-1.819785e+01,4.277251e-01,3.698216e+01,1.198060e+01,3.089791e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,7.723822e-01,-3.321832e-03,3.325749e-03,-1.198548e-03,7.755695e-03,7.649152e-03,2.700731e-07,6.188999e-03,4.586947e-01,8.654027e-04,-5.170990e+00,4.762957e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.474704e+00,3.099220e+02,1.438657e+03,0.000000e+00,0.000000e+00,0.000000e+00
430,4.310000e-01,1.000000e-03,-1.000008e+00,1.000044e+00,-2.000000e-01,9.428657e-01,5.095100e-05,0,0.000000e+00,1.355398e+00,-1.824026e+01,4.287325e-01,3.709334e+01,1.200904e+01,3.104211e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,7.680273e-01,-3.424025e-03,3.428189e-03,-1.226913e-03,8.006910e-03,7.894464e-03,2.881400e-07,6.412118e-03,4.746375e-01,8.931566e-04,-5.205518e+00,4.799953e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.427143e+00,3.113640e+02,1.442009e+03,0.000000e+00,0.000000e+00,0.000000e+00
431,4.320000e-01,1.000000e-03,-1.000008e+00,1.000045e+00,-2.000000e-01,9.428657e-01,5.343659e-05,0,0.000000e+00,1.330985e+00,-1.828266e+01,4.297402e-01,3.720537e+01,1.203746e+01,3.118665e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,7.822300e-01,-3.531824e-03,3.536253e-03,-1.256524e-03,8.271889e-03,8.153189e-03,3.079255e-07,6.646911e-03,4.913405e-01,9.224280e-04,-5.240581e+00,4.837848e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.427896e+00,3.128093e+02,1.445361e+03,0.000000e+00,0.000000e+00,0.000000e+00
432,4.330000e-01,1.000000e-03,-1.000008e+00,1.000045e+00,-2.000000e-01,9.428658e-01,5.610217e-05,0,0.000000e+00,1.370257e+00,-1.832506e+01,4.307485e-01,3.731829e+01,1.206586e+01,3.133152e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,7.723588e-01,-3.645623e-03,3.650337e-03,-1.287462e-03,8.551571e-03,8.426237e-03,3.296297e-07,6.894144e-03,5.088465e-01,9.533199e-04,-5.276211e+00,4.876695e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.572099e+00,3.142580e+02,1.448712e+03,0.000000e+00,0.000000e+00,0.000000e+00
433,4.340000e-01,1.000000e-03,-1.000009e+00,1.000046e+00,-2.000000e-01,9.428658e-01,5.896457e-05,0,0.000000e+00,1.361950e+00,-1.836746e+01,4.317571e-01,3.743214e+01,1.209425e+01,3.147672e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,7.929455e-01,-3.765844e-03,3.770862e-03,-1.319812e-03,8.846960e-03,8.714585e-03,3.534793e-07,7.154640e-03,5.272000e-01,9.859427e-04,-5.312441e+00,4.936967e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.505869e+00,3.157101e+02,1.452063e+03,0.000000e+00,0.000000e+00,0.000000e+00
434,4.350000e-01,1.000000e-03,-1.000009e+00,1.000047e+00,-2.000000e-01,9.428659e-01,6.204196e-05,0,0.000000e+00,1.326736e+00,-1.840986e+01,4.327663e-01,3.754693e+01,1.212262e+01,3.162227e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,8.257578e-01,-3.892939e-03,3.898285e-03,-1.353667e-03,9.159131e-03,9.019274e-03,3.797314e-07,7.429277e-03,5.464478e-01,1.020414e-03,-5.349306e+00,5.086391e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.514185e+00,3.171655e+02,1.455414e+03,0.000000e+00,0.000000e+00,0.000000e+00
435,4.360000e-01,1.000000e-03,-1.000009e+00,1.000047e+00,-2.000000e-01,9.428660e-01,6.535472e-05,0,0.000000e+00,1.387229e+00,-1.845226e+01,4.337760e-01,3.766271e+01,1.215096e+01,3.176814e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,9.567315e-01,-4.027395e-03,4.033094e-03,-1.389124e-03,9.489228e-03,9.341954e-03,4.086782e-07,7.718991e-03,5.666385e-01,1.056921e-03,-5.386845e+00,5.243524e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.400082e+00,3.186243e+02,1.458764e+03,0.000000e+00,0.000000e+00,0.000000e+00
436,4.370000e-01,1.000000e-03,-1.000010e+00,1.000048e+00,-2.000000e-01,9.428660e-01,6.892536e-05,0,0.000000e+00,1.368223e+00,-1.849466e+01,4.347862e-01,3.777950e+01,1.217929e+01,3.191435e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,8.220516e-01,-4.169734e-03,4.175811e-03,-1.426286e-03,9.838474e-03,9.683475e-03,4.406519e-07,8.024781e-03,5.878225e-01,1.095560e-03,-5.425100e+00,5.408841e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.517039e+00,3.200864e+02,1.462114e+03,0.000000e+00,0.000000e+00,0.000000e+00
437,4.380000e-01,1.000000e-03,-1.000010e+00,1.000048e+00,-2.000000e-01,9.428661e-01,7.277874e-05,0,0.000000e+00,1.365117e+00,-1.853706e+01,4.357970e-01,3.789732e+01,1.220759e+01,3.206090e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,8.162792e-01,-4.320513e-03,4.326996e-03,-1.465266e-03,1.020816e-02,1.004495e-02,4.760307e-07,8.347706e-03,6.100518e-01,1.136457e-03,-5.464117e+00,5.582840e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.460755e+00,3.215519e+02,1.465463e+03,0.000000e+00,0.000000e+00,0.000000e+00
438,4.390000e-01,1.000000e-03,-1.000011e+00,1.000049e+00,-2.000000e-01,9.428662e-01,7.694250e-05,0,0.000000e+00,1.384144e+00,-1.857945e+01,4.368084e-01,3.801621e+01,1.223586e+01,3.220778e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,8.256747e-01,-4.480326e-03,4.487246e-03,-1.506180e-03,1.059967e-02,1.042772e-02,5.152452e-07,8.688894e-03,6.333798e-01,1.179762e-03,-5.503946e+00,5.766044e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.488314e+00,3.230207e+02,1.468812e+03,0.000000e+00,0.000000e+00,0.000000e+00
439,4.400000e-01,1.000000e-03,-1.000011e+00,1.000050e+00,-2.000000e-01,9.428663e-01,8.144744e-05,0,0.000000e+00,1.341658e+00,-1.862185e+01,4.378204e-01,3.813620e+01,1.226411e+01,3.235500e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,7.978990e-01,-4.649805e-03,4.657193e-03,-1.549151e-03,1.101443e-02,1.083319e-02,5.587863e-07,9.049532e-03,6.578605e-01,1.225636e-03,-5.544640e+00,5.958995e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.399255e+00,3.244928e+02,1.472161e+03,0.000000e+00,0.000000e+00,0.000000e+00
440,4.410000e-01,1.000000e-03,-1.000012e+00,1.000051e+00,-2.000000e-01,9.428664e-01,8.632757e-05,0,0.000000e+00,1.315544e+00,-1.866425e+01,4.388331e-01,3.825730e+01,1.229232e+01,3.250255e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,7.694956e-01,-4.829618e-03,4.837509e-03,-1.594311e-03,1.145398e-02,1.126402e-02,6.072134e-07,9.430872e-03,6.835485e-01,1.274379e-03,-5.652952e+00,6.162255e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.425437e+00,3.259683e+02,1.475509e+03,0.000000e+00,0.000000e+00,0.000000e+00
441,4.420000e-01,1.000000e-03,-1.000012e+00,1.000051e+00,-2.000000e-01,9.428665e-01,9.162051e-05,0,0.000000e+00,1.317425e+00,-1.870664e+01,4.398465e-01,3.837952e+01,1.232050e+01,3.265043e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,7.700580e-01,-5.020471e-03,5.028900e-03,-1.641795e-03,1.191988e-02,1.172380e-02,6.611645e-07,9.834228e-03,7.104980e-01,1.326397e-03,-5.919797e+00,6.376401e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.379635e+00,3.274472e+02,1.478857e+03,0.000000e+00,0.000000e+00,0.000000e+00
442,4.430000e-01,1.000000e-03,-1.000013e+00,1.000052e+00,-2.000000e-01,9.428665e-01,9.736820e-05,0,0.000000e+00,1.316302e+00,-1.874903e+01,4.408607e-01,3.850289e+01,1.234864e+01,3.279865e+02,1.000000e+00,1.500000e+00,0,0.000000e+00,7.693067e-01,-5.223103e-03,5.232108e-03,-1.691744e-03,1.241377e-02,1.221145e-02,7.213665e-07,1.026097e-02,7.387620e-01,1.381568e-03,-6.202619e+00,6.602018e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.440030e+00,3.289294e+02,1.482204e+03,0.000000e+00,0.000000e+00,0.000000e+00
