step,time,E_CH,E_kin,E_mag,E_internal,E_total,dE_internal_dt,dE_total_dt
185,9.300000e-02,9.428647e-01,1.911666e-07,1.431296e+01,9.428649e-01,1.525583e+01,1.748804e-05,3.085853e+02
186,9.350000e-02,9.428647e-01,1.949125e-07,1.446809e+01,9.428649e-01,1.541096e+01,1.762383e-05,3.102576e+02
187,9.400000e-02,9.428647e-01,1.987198e-07,1.462406e+01,9.428649e-01,1.556692e+01,1.776110e-05,3.119299e+02
188,9.450000e-02,9.428647e-01,2.025893e-07,1.478086e+01,9.428649e-01,1.572372e+01,1.789970e-05,3.136022e+02
189,9.500000e-02,9.428647e-01,2.065215e-07,1.493850e+01,9.428649e-01,1.588136e+01,1.803984e-05,3.152745e+02
190,9.550000e-02,9.428647e-01,2.105171e-07,1.509697e+01,9.428649e-01,1.603983e+01,1.818124e-05,3.169467e+02
191,9.600000e-02,9.428647e-01,2.145768e-07,1.525628e+01,9.428649e-01,1.619914e+01,1.832420e-05,3.186190e+02
192,9.650000e-02,9.428647e-01,2.187011e-07,1.541642e+01,9.428649e-01,1.635929e+01,1.846854e-05,3.202913e+02
193,9.700000e-02,9.428647e-01,2.228908e-07,1.557741e+01,9.428649e-01,1.652027e+01,1.861426e-05,3.219636e+02
194,9.750000e-02,9.428647e-01,2.271464e-07,1.573922e+01,9.428649e-01,1.668209e+01,1.876151e-05,3.236359e+02
195,9.800000e-02,9.428647e-01,2.314687e-07,1.590188e+01,9.428649e-01,1.684474e+01,1.891010e-05,3.253081e+02
196,9.850000e-02,9.428647e-01,2.358583e-07,1.606537e+01,9.428650e-01,1.700823e+01,1.906032e-05,3.269804e+02
197,9.900000e-02,9.428647e-01,2.403158e-07,1.622969e+01,9.428650e-01,1.717256e+01,1.921183e-05,3.286527e+02
198,9.950000e-02,9.428647e-01,2.448420e-07,1.639486e+01,9.428650e-01,1.733772e+01,1.936482e-05,3.303250e+02
199,1.000000e-01,9.428647e-01,2.494374e-07,1.656085e+01,9.428650e-01,1.750372e+01,1.951944e-05,3.319973e+02
