step,time,ramp_factor,h_a_left,h_a_center,h_a_right,h_a_center_x,h_a_center_y,h_a_min,h_a_max,center_edge_ratio,uniformity
613,3.065000e-01,1.915625e-01,2.468386e+01,2.470061e+01,2.468386e+01,-3.982024e-17,2.470061e+01,2.467445e+01,2.470061e+01,1.000679e+00,9.989408e-01
614,3.070000e-01,1.918750e-01,2.472413e+01,2.474090e+01,2.472413e+01,-1.775261e-17,2.474090e+01,2.471470e+01,2.474090e+01,1.000679e+00,9.989408e-01
615,3.075000e-01,1.921875e-01,2.476439e+01,2.478120e+01,2.476439e+01,-1.299567e-17,2.478120e+01,2.475495e+01,2.478120e+01,1.000679e+00,9.989408e-01
616,3.080000e-01,1.925000e-01,2.480466e+01,2.482149e+01,2.480466e+01,-8.238734e-18,2.482149e+01,2.479520e+01,2.482149e+01,1.000679e+00,9.989408e-01
617,3.085000e-01,1.928125e-01,2.484493e+01,2.486179e+01,2.484493e+01,-2.079249e-17,2.486179e+01,2.483546e+01,2.486179e+01,1.000679e+00,9.989408e-01
618,3.090000e-01,1.931250e-01,2.488520e+01,2.490208e+01,2.488520e+01,1.275140e-18,2.490208e+01,2.487571e+01,2.490208e+01,1.000679e+00,9.989408e-01
619,3.095000e-01,1.934375e-01,2.492546e+01,2.494238e+01,2.492546e+01,6.032077e-18,2.494238e+01,2.491596e+01,2.494238e+01,1.000679e+00,9.989408e-01
620,3.100000e-01,1.937500e-01,2.496573e+01,2.498267e+01,2.496573e+01,1.078901e-17,2.498267e+01,2.495621e+01,2.498267e+01,1.000679e+00,9.989408e-01
621,3.105000e-01,1.940625e-01,2.500600e+01,2.502297e+01,2.500600e+01,-1.764743e-18,2.502297e+01,2.499646e+01,2.502297e+01,1.000679e+00,9.989408e-01
622,3.110000e-01,1.943750e-01,2.504627e+01,2.506326e+01,2.504627e+01,2.030289e-17,2.506326e+01,2.503672e+01,2.506326e+01,1.000679e+00,9.989408e-01
623,3.115000e-01,1.946875e-01,2.508653e+01,2.510356e+01,2.508653e+01,2.505983e-17,2.510356e+01,2.507697e+01,2.510356e+01,1.000679e+00,9.989408e-01
624,3.120000e-01,1.950000e-01,2.512680e+01,2.514385e+01,2.512680e+01,2.981676e-17,2.514385e+01,2.511722e+01,2.514385e+01,1.000679e+00,9.989408e-01
625,3.125000e-01,1.953125e-01,2.516707e+01,2.518415e+01,2.516707e+01,1.726301e-17,2.518415e+01,2.515747e+01,2.518415e+01,1.000679e+00,9.989408e-01
626,3.130000e-01,1.956250e-01,2.520733e+01,2.522444e+01,2.520733e+01,3.933064e-17,2.522444e+01,2.519772e+01,2.522444e+01,1.000679e+00,9.989408e-01
627,3.135000e-01,1.959375e-01,2.524760e+01,2.526473e+01,2.524760e+01,4.408757e-17,2.526473e+01,2.523798e+01,2.526473e+01,1.000679e+00,9.989408e-01
628,3.140000e-01,1.962500e-01,2.528787e+01,2.530503e+01,2.528787e+01,4.884451e-17,2.530503e+01,2.527823e+01,2.530503e+01,1.000679e+00,9.989408e-01
629,3.145000e-01,1.965625e-01,2.532814e+01,2.534532e+01,2.532814e+01,1.473131e-16,2.534532e+01,2.531848e+01,2.534532e+01,1.000679e+00,9.989408e-01
630,3.150000e-01,1.968750e-01,2.536840e+01,2.538562e+01,2.536840e+01,1.520700e-16,2.538562e+01,2.535873e+01,2.538562e+01,1.000679e+00,9.989408e-01
631,3.155000e-01,1.971875e-01,2.540867e+01,2.542591e+01,2.540867e+01,-1.589293e-16,2.542591e+01,2.539898e+01,2.542591e+01,1.000679e+00,9.989408e-01
632,3.160000e-01,1.975000e-01,2.544894e+01,2.546621e+01,2.544894e+01,-1.541723e-16,2.546621e+01,2.543924e+01,2.546621e+01,1.000679e+00,9.989408e-01
633,3.165000e-01,1.978125e-01,2.548921e+01,2.550650e+01,2.548921e+01,1.663408e-16,2.550650e+01,2.547949e+01,2.550650e+01,1.000679e+00,9.989408e-01
634,3.170000e-01,1.981250e-01,2.552947e+01,2.554680e+01,2.552947e+01,-1.619692e-16,2.554680e+01,2.551974e+01,2.554680e+01,1.000679e+00,9.989408e-01
635,3.175000e-01,1.984375e-01,2.556974e+01,2.558709e+01,2.556974e+01,8.214307e-17,2.558709e+01,2.555999e+01,2.558709e+01,1.000679e+00,9.989408e-01
636,3.180000e-01,1.987500e-01,2.561001e+01,2.562739e+01,2.561001e+01,8.690001e-17,2.562739e+01,2.560024e+01,2.562739e+01,1.000679e+00,9.989408e-01
637,3.185000e-01,1.990625e-01,2.565028e+01,2.566768e+01,2.565028e+01,-1.476984e-16,2.566768e+01,2.564049e+01,2.566768e+01,1.000679e+00,9.989408e-01
638,3.190000e-01,1.993750e-01,2.569054e+01,2.570798e+01,2.569054e+01,-1.429414e-16,2.570798e+01,2.568075e+01,2.570798e+01,1.000679e+00,9.989408e-01
639,3.195000e-01,1.996875e-01,2.573081e+01,2.574827e+01,2.573081e+01,1.011708e-16,2.574827e+01,2.572100e+01,2.574827e+01,1.000679e+00,9.989408e-01
640,3.200000e-01,2.000000e-01,2.577108e+01,2.578856e+01,2.577108e+01,-5.094548e-18,2.578856e+01,2.576125e+01,2.578856e+01,1.000679e+00,9.989408e-01
641,3.205000e-01,2.003125e-01,2.581134e+01,2.582886e+01,2.581134e+01,9.337400e-17,2.582886e+01,2.580150e+01,2.582886e+01,1.000679e+00,9.989408e-01
642,3.210000e-01,2.006250e-01,2.585161e+01,2.586915e+01,2.585161e+01,9.813094e-17,2.586915e+01,2.584175e+01,2.586915e+01,1.000679e+00,9.989408e-01
643,3.215000e-01,2.009375e-01,2.589188e+01,2.590945e+01,2.589188e+01,9.176264e-18,2.590945e+01,2.588201e+01,2.590945e+01,1.000679e+00,9.989408e-01
644,3.220000e-01,2.012500e-01,2.593215e+01,2.594974e+01,2.593215e+01,1.393320e-17,2.594974e+01,2.592226e+01,2.594974e+01,1.000679e+00,9.989408e-01
645,3.225000e-01,2.015625e-01,2.597241e+01,2.599004e+01,2.597241e+01,1.379444e-18,2.599004e+01,2.596251e+01,2.599004e+01,1.000679e+00,9.989408e-01
646,3.230000e-01,2.018750e-01,2.601268e+01,2.603033e+01,2.601268e+01,6.136381e-18,2.603033e+01,2.600276e+01,2.603033e+01,1.000679e+00,9.989408e-01
647,3.235000e-01,2.021875e-01,2.605295e+01,2.607063e+01,2.605295e+01,2.820401e-17,2.607063e+01,2.604301e+01,2.607063e+01,1.000679e+00,9.989408e-01
648,3.240000e-01,2.025000e-01,2.609322e+01,2.611092e+01,2.609322e+01,3.296095e-17,2.611092e+01,2.608327e+01,2.611092e+01,1.000679e+00,9.989408e-01
649,3.245000e-01,2.028125e-01,2.613348e+01,2.615122e+01,2.613348e+01,2.040719e-17,2.615122e+01,2.612352e+01,2.615122e+01,1.000679e+00,9.989408e-01
650,3.250000e-01,2.031250e-01,2.617375e+01,2.619151e+01,2.617375e+01,2.516413e-17,2.619151e+01,2.616377e+01,2.619151e+01,1.000679e+00,9.989408e-01
651,3.255000e-01,2.034375e-01,2.621402e+01,2.623181e+01,2.621402e+01,-6.379054e-17,2.623181e+01,2.620402e+01,2.623181e+01,1.000679e+00,9.989408e-01
652,3.260000e-01,2.037500e-01,2.625428e+01,2.627210e+01,2.625428e+01,-5.903361e-17,2.627210e+01,2.624427e+01,2.627210e+01,1.000679e+00,9.989408e-01
653,3.265000e-01,2.040625e-01,2.629455e+01,2.631240e+01,2.629455e+01,3.943494e-17,2.631240e+01,2.628453e+01,2.631240e+01,1.000679e+00,9.989408e-01
654,3.270000e-01,2.043750e-01,2.633482e+01,2.635269e+01,2.633482e+01,-6.683043e-17,2.635269e+01,2.632478e+01,2.635269e+01,1.000679e+00,9.989408e-01
655,3.275000e-01,2.046875e-01,2.637509e+01,2.639298e+01,2.637509e+01,-6.207349e-17,2.639298e+01,2.636503e+01,2.639298e+01,1.000679e+00,9.989408e-01
656,3.280000e-01,2.050000e-01,2.641535e+01,2.643328e+01,2.641535e+01,-4.000586e-17,2.643328e+01,2.640528e+01,2.643328e+01,1.000679e+00,9.989408e-01
657,3.285000e-01,2.053125e-01,2.645562e+01,2.647357e+01,2.645562e+01,-5.255961e-17,2.647357e+01,2.644553e+01,2.647357e+01,1.000679e+00,9.989408e-01
658,3.290000e-01,2.056250e-01,2.649589e+01,2.651387e+01,2.649589e+01,-4.780268e-17,2.651387e+01,2.648579e+01,2.651387e+01,1.000679e+00,9.989408e-01
659,3.295000e-01,2.059375e-01,2.653616e+01,2.655416e+01,2.653616e+01,-4.304574e-17,2.655416e+01,2.652604e+01,2.655416e+01,1.000679e+00,9.989408e-01
660,3.300000e-01,2.062500e-01,2.657642e+01,2.659446e+01,2.657642e+01,-1.320004e-16,2.659446e+01,2.656629e+01,2.659446e+01,1.000679e+00,9.989408e-01
661,3.305000e-01,2.065625e-01,2.661669e+01,2.663475e+01,2.661669e+01,-3.353187e-17,2.663475e+01,2.660654e+01,2.663475e+01,1.000679e+00,9.989408e-01
662,3.310000e-01,2.068750e-01,2.665696e+01,2.667505e+01,2.665696e+01,-2.877493e-17,2.667505e+01,2.664679e+01,2.667505e+01,1.000679e+00,9.989408e-01
663,3.315000e-01,2.071875e-01,2.669723e+01,2.671534e+01,2.669723e+01,-2.401799e-17,2.671534e+01,2.668705e+01,2.671534e+01,1.000679e+00,9.989408e-01
664,3.320000e-01,2.075000e-01,2.673749e+01,2.675564e+01,2.673749e+01,-1.129727e-16,2.675564e+01,2.672730e+01,2.675564e+01,1.000679e+00,9.989408e-01
665,3.325000e-01,2.078125e-01,2.677776e+01,2.679593e+01,2.677776e+01,-1.255264e-16,2.679593e+01,2.676755e+01,2.679593e+01,1.000679e+00,9.989408e-01
666,3.330000e-01,2.081250e-01,2.681803e+01,2.683623e+01,2.681803e+01,-1.207695e-16,2.683623e+01,2.680780e+01,2.683623e+01,1.000679e+00,9.989408e-01
667,3.335000e-01,2.084375e-01,2.685829e+01,2.687652e+01,2.685829e+01,-1.160125e-16,2.687652e+01,2.684805e+01,2.687652e+01,1.000679e+00,9.989408e-01
668,3.340000e-01,2.087500e-01,2.689856e+01,2.691681e+01,2.689856e+01,1.280997e-16,2.691681e+01,2.688831e+01,2.691681e+01,1.000679e+00,9.989408e-01
669,3.345000e-01,2.090625e-01,2.693883e+01,2.695711e+01,2.693883e+01,-1.064987e-16,2.695711e+01,2.692856e+01,2.695711e+01,1.000679e+00,9.989408e-01
670,3.350000e-01,2.093750e-01,2.697910e+01,2.699740e+01,2.697910e+01,1.203029e-16,2.699740e+01,2.696881e+01,2.699740e+01,1.000679e+00,9.989408e-01
671,3.355000e-01,2.096875e-01,2.701936e+01,2.703770e+01,2.701936e+01,1.250598e-16,2.703770e+01,2.700906e+01,2.703770e+01,1.000679e+00,9.989408e-01
672,3.360000e-01,2.100000e-01,2.705963e+01,2.707799e+01,2.705963e+01,3.610513e-17,2.707799e+01,2.704931e+01,2.707799e+01,1.000679e+00,9.989408e-01
673,3.365000e-01,2.103125e-01,2.709990e+01,2.711829e+01,2.709990e+01,1.345737e-16,2.711829e+01,2.708957e+01,2.711829e+01,1.000679e+00,9.989408e-01
674,3.370000e-01,2.106250e-01,2.714017e+01,2.715858e+01,2.714017e+01,1.393306e-16,2.715858e+01,2.712982e+01,2.715858e+01,1.000679e+00,9.989408e-01
675,3.375000e-01,2.109375e-01,2.718043e+01,2.719888e+01,2.718043e+01,3.306525e-17,2.719888e+01,2.717007e+01,2.719888e+01,1.000679e+00,9.989408e-01
676,3.380000e-01,2.112500e-01,2.722070e+01,2.723917e+01,2.722070e+01,5.513288e-17,2.723917e+01,2.721032e+01,2.723917e+01,1.000679e+00,9.989408e-01
677,3.385000e-01,2.115625e-01,2.726097e+01,2.727947e+01,2.726097e+01,4.257913e-17,2.727947e+01,2.725057e+01,2.727947e+01,1.000679e+00,9.989408e-01
678,3.390000e-01,2.118750e-01,2.730123e+01,2.731976e+01,2.730123e+01,4.733606e-17,2.731976e+01,2.729083e+01,2.731976e+01,1.000679e+00,9.989408e-01
679,3.395000e-01,2.121875e-01,2.734150e+01,2.736006e+01,2.734150e+01,5.209300e-17,2.736006e+01,2.733108e+01,2.736006e+01,1.000679e+00,9.989408e-01
680,3.400000e-01,2.125000e-01,2.738177e+01,2.740035e+01,2.738177e+01,5.684994e-17,2.740035e+01,2.737133e+01,2.740035e+01,1.000679e+00,9.989408e-01
681,3.405000e-01,2.128125e-01,2.742204e+01,2.744064e+01,2.742204e+01,6.160687e-17,2.744064e+01,2.741158e+01,2.744064e+01,1.000679e+00,9.989408e-01
682,3.410000e-01,2.131250e-01,2.746230e+01,2.748094e+01,2.746230e+01,6.636381e-17,2.748094e+01,2.745183e+01,2.748094e+01,1.000679e+00,9.989408e-01
683,3.415000e-01,2.134375e-01,2.750257e+01,2.752123e+01,2.750257e+01,7.112075e-17,2.752123e+01,2.749208e+01,2.752123e+01,1.000679e+00,9.989408e-01
684,3.420000e-01,2.137500e-01,2.754284e+01,2.756153e+01,2.754284e+01,7.587769e-17,2.756153e+01,2.753234e+01,2.756153e+01,1.000679e+00,9.989408e-01
685,3.425000e-01,2.140625e-01,2.758311e+01,2.760182e+01,2.758311e+01,-3.038768e-17,2.760182e+01,2.757259e+01,2.760182e+01,1.000679e+00,9.989408e-01
686,3.430000e-01,2.143750e-01,2.762337e+01,2.764212e+01,2.762337e+01,-2.563074e-17,2.764212e+01,2.761284e+01,2.764212e+01,1.000679e+00,9.989408e-01
687,3.435000e-01,2.146875e-01,2.766364e+01,2.768241e+01,2.766364e+01,-2.087381e-17,2.768241e+01,2.765309e+01,2.768241e+01,1.000679e+00,9.989408e-01
688,3.440000e-01,2.150000e-01,2.770391e+01,2.772271e+01,2.770391e+01,-1.611687e-17,2.772271e+01,2.769334e+01,2.772271e+01,1.000679e+00,9.989408e-01
689,3.445000e-01,2.153125e-01,2.774418e+01,2.776300e+01,2.774418e+01,-1.135993e-17,2.776300e+01,2.773360e+01,2.776300e+01,1.000679e+00,9.989408e-01
690,3.450000e-01,2.156250e-01,2.778444e+01,2.780330e+01,2.778444e+01,-6.602995e-18,2.780330e+01,2.777385e+01,2.780330e+01,1.000679e+00,9.989408e-01
691,3.455000e-01,2.159375e-01,2.782471e+01,2.784359e+01,2.782471e+01,-1.846058e-18,2.784359e+01,2.781410e+01,2.784359e+01,1.000679e+00,9.989408e-01
692,3.460000e-01,2.162500e-01,2.786498e+01,2.788389e+01,2.786498e+01,2.910879e-18,2.788389e+01,2.785435e+01,2.788389e+01,1.000679e+00,9.989408e-01
693,3.465000e-01,2.165625e-01,2.790524e+01,2.792418e+01,2.790524e+01,7.667816e-18,2.792418e+01,2.789460e+01,2.792418e+01,1.000679e+00,9.989408e-01
694,3.470000e-01,2.168750e-01,2.794551e+01,2.796448e+01,2.794551e+01,1.242475e-17,2.796448e+01,2.793486e+01,2.796448e+01,1.000679e+00,9.989408e-01
695,3.475000e-01,2.171875e-01,2.798578e+01,2.800477e+01,2.798578e+01,1.718169e-17,2.800477e+01,2.797511e+01,2.800477e+01,1.000679e+00,9.989408e-01
696,3.480000e-01,2.175000e-01,2.802605e+01,2.804506e+01,2.802605e+01,-8.908367e-17,2.804506e+01,2.801536e+01,2.804506e+01,1.000679e+00,9.989408e-01
697,3.485000e-01,2.178125e-01,2.806631e+01,2.808536e+01,2.806631e+01,-8.432674e-17,2.808536e+01,2.805561e+01,2.808536e+01,1.000679e+00,9.989408e-01
698,3.490000e-01,2.181250e-01,2.810658e+01,2.812565e+01,2.810658e+01,-7.956980e-17,2.812565e+01,2.809586e+01,2.812565e+01,1.000679e+00,9.989408e-01
699,3.495000e-01,2.184375e-01,2.814685e+01,2.816595e+01,2.814685e+01,-7.481286e-17,2.816595e+01,2.813612e+01,2.816595e+01,1.000679e+00,9.989408e-01
700,3.500000e-01,2.187500e-01,2.818712e+01,2.820624e+01,2.818712e+01,-7.005593e-17,2.820624e+01,2.817637e+01,2.820624e+01,1.000679e+00,9.989408e-01
701,3.505000e-01,2.190625e-01,2.822738e+01,2.824654e+01,2.822738e+01,1.567456e-16,2.824654e+01,2.821662e+01,2.824654e+01,1.000679e+00,9.989408e-01
702,3.510000e-01,2.193750e-01,2.826765e+01,2.828683e+01,2.826765e+01,1.615026e-16,2.828683e+01,2.825687e+01,2.828683e+01,1.000679e+00,9.989408e-01
703,3.515000e-01,2.196875e-01,2.830792e+01,2.832713e+01,2.830792e+01,1.662595e-16,2.832713e+01,2.829712e+01,2.832713e+01,1.000679e+00,9.989408e-01
704,3.520000e-01,2.200000e-01,2.834819e+01,2.836742e+01,2.834819e+01,-5.102818e-17,2.836742e+01,2.833738e+01,2.836742e+01,1.000679e+00,9.989408e-01
705,3.525000e-01,2.203125e-01,2.838845e+01,2.840772e+01,2.838845e+01,-4.627124e-17,2.840772e+01,2.837763e+01,2.840772e+01,1.000679e+00,9.989408e-01
706,3.530000e-01,2.206250e-01,2.842872e+01,2.844801e+01,2.842872e+01,-1.525366e-16,2.844801e+01,2.841788e+01,2.844801e+01,1.000679e+00,9.989408e-01
707,3.535000e-01,2.209375e-01,2.846899e+01,2.848831e+01,2.846899e+01,-1.477797e-16,2.848831e+01,2.845813e+01,2.848831e+01,1.000679e+00,9.989408e-01
708,3.540000e-01,2.212500e-01,2.850925e+01,2.852860e+01,2.850925e+01,-1.430227e-16,2.852860e+01,2.849838e+01,2.852860e+01,1.000679e+00,9.989408e-01
709,3.545000e-01,2.215625e-01,2.854952e+01,2.856889e+01,2.854952e+01,-1.382658e-16,2.856889e+01,2.853864e+01,2.856889e+01,1.000679e+00,9.989408e-01
710,3.550000e-01,2.218750e-01,2.858979e+01,2.860919e+01,2.858979e+01,-1.335089e-16,2.860919e+01,2.857889e+01,2.860919e+01,1.000679e+00,9.989408e-01
711,3.555000e-01,2.221875e-01,2.863006e+01,2.864948e+01,2.863006e+01,9.329268e-17,2.864948e+01,2.861914e+01,2.864948e+01,1.000679e+00,9.989408e-01
712,3.560000e-01,2.225000e-01,2.867032e+01,2.868978e+01,2.867032e+01,9.804962e-17,2.868978e+01,2.865939e+01,2.868978e+01,1.000679e+00,9.989408e-01
713,3.565000e-01,2.228125e-01,2.871059e+01,2.873007e+01,2.871059e+01,1.028066e-16,2.873007e+01,2.869964e+01,2.873007e+01,1.000679e+00,9.989408e-01
714,3.570000e-01,2.231250e-01,2.875086e+01,2.877037e+01,2.875086e+01,1.075635e-16,2.877037e+01,2.873990e+01,2.877037e+01,1.000679e+00,9.989408e-01
715,3.575000e-01,2.234375e-01,2.879113e+01,2.881066e+01,2.879113e+01,1.123204e-16,2.881066e+01,2.878015e+01,2.881066e+01,1.000679e+00,9.989408e-01
716,3.580000e-01,2.237500e-01,2.883139e+01,2.885096e+01,2.883139e+01,6.055066e-18,2.885096e+01,2.882040e+01,2.885096e+01,1.000679e+00,9.989408e-01
717,3.585000e-01,2.240625e-01,2.887166e+01,2.889125e+01,2.887166e+01,1.081200e-17,2.889125e+01,2.886065e+01,2.889125e+01,1.000679e+00,9.989408e-01
718,3.590000e-01,2.243750e-01,2.891193e+01,2.893155e+01,2.891193e+01,1.556894e-17,2.893155e+01,2.890090e+01,2.893155e+01,1.000679e+00,9.989408e-01
719,3.595000e-01,2.246875e-01,2.895219e+01,2.897184e+01,2.895219e+01,2.032588e-17,2.897184e+01,2.894116e+01,2.897184e+01,1.000679e+00,9.989408e-01
720,3.600000e-01,2.250000e-01,2.899246e+01,2.901214e+01,2.899246e+01,2.508281e-17,2.901214e+01,2.898141e+01,2.901214e+01,1.000679e+00,9.989408e-01
721,3.605000e-01,2.253125e-01,2.903273e+01,2.905243e+01,2.903273e+01,2.983975e-17,2.905243e+01,2.902166e+01,2.905243e+01,1.000679e+00,9.989408e-01
722,3.610000e-01,2.256250e-01,2.907300e+01,2.909272e+01,2.907300e+01,3.459669e-17,2.909272e+01,2.906191e+01,2.909272e+01,1.000679e+00,9.989408e-01
723,3.615000e-01,2.259375e-01,2.911326e+01,2.913302e+01,2.911326e+01,3.935362e-17,2.913302e+01,2.910216e+01,2.913302e+01,1.000679e+00,9.989408e-01
724,3.620000e-01,2.262500e-01,2.915353e+01,2.917331e+01,2.915353e+01,4.411056e-17,2.917331e+01,2.914241e+01,2.917331e+01,1.000679e+00,9.989408e-01
725,3.625000e-01,2.265625e-01,2.919380e+01,2.921361e+01,2.919380e+01,4.886750e-17,2.921361e+01,2.918267e+01,2.921361e+01,1.000679e+00,9.989408e-01
726,3.630000e-01,2.268750e-01,2.923407e+01,2.925390e+01,2.923407e+01,5.362444e-17,2.925390e+01,2.922292e+01,2.925390e+01,1.000679e+00,9.989408e-01
727,3.635000e-01,2.271875e-01,2.927433e+01,2.929420e+01,2.927433e+01,-5.264093e-17,2.929420e+01,2.926317e+01,2.929420e+01,1.000679e+00,9.989408e-01
728,3.640000e-01,2.275000e-01,2.931460e+01,2.933449e+01,2.931460e+01,-4.788399e-17,2.933449e+01,2.930342e+01,2.933449e+01,1.000679e+00,9.989408e-01
729,3.645000e-01,2.278125e-01,2.935487e+01,2.937479e+01,2.935487e+01,-4.312706e-17,2.937479e+01,2.934367e+01,2.937479e+01,1.000679e+00,9.989408e-01
730,3.650000e-01,2.281250e-01,2.939514e+01,2.941508e+01,2.939514e+01,-3.837012e-17,2.941508e+01,2.938393e+01,2.941508e+01,1.000679e+00,9.989408e-01
731,3.655000e-01,2.284375e-01,2.943540e+01,2.945538e+01,2.943540e+01,-3.361318e-17,2.945538e+01,2.942418e+01,2.945538e+01,1.000679e+00,9.989408e-01
732,3.660000e-01,2.287500e-01,2.947567e+01,2.949567e+01,2.947567e+01,-2.885624e-17,2.949567e+01,2.946443e+01,2.949567e+01,1.000679e+00,9.989408e-01
733,3.665000e-01,2.290625e-01,2.951594e+01,2.953597e+01,2.951594e+01,-2.409931e-17,2.953597e+01,2.950468e+01,2.953597e+01,1.000679e+00,9.989408e-01
734,3.670000e-01,2.293750e-01,2.955620e+01,2.957626e+01,2.955620e+01,-1.934237e-17,2.957626e+01,2.954493e+01,2.957626e+01,1.000679e+00,9.989408e-01
735,3.675000e-01,2.296875e-01,2.959647e+01,2.961656e+01,2.959647e+01,-1.458543e-17,2.961656e+01,2.958519e+01,2.961656e+01,1.000679e+00,9.989408e-01
736,3.680000e-01,2.300000e-01,2.963674e+01,2.965685e+01,2.963674e+01,-9.828496e-18,2.965685e+01,2.962544e+01,2.965685e+01,1.000679e+00,9.989408e-01
737,3.685000e-01,2.303125e-01,2.967701e+01,2.969714e+01,2.967701e+01,-1.160939e-16,2.969714e+01,2.966569e+01,2.969714e+01,1.000679e+00,9.989408e-01
738,3.690000e-01,2.306250e-01,2.971727e+01,2.973744e+01,2.971727e+01,-1.113369e-16,2.973744e+01,2.970594e+01,2.973744e+01,1.000679e+00,9.989408e-01
739,3.695000e-01,2.309375e-01,2.975754e+01,2.977773e+01,2.975754e+01,-1.065800e-16,2.977773e+01,2.974619e+01,2.977773e+01,1.000679e+00,9.989408e-01
740,3.700000e-01,2.312500e-01,2.979781e+01,2.981803e+01,2.979781e+01,-1.018231e-16,2.981803e+01,2.978645e+01,2.981803e+01,1.000679e+00,9.989408e-01
741,3.705000e-01,2.315625e-01,2.983808e+01,2.985832e+01,2.983808e+01,-1.143768e-16,2.985832e+01,2.982670e+01,2.985832e+01,1.000679e+00,9.989408e-01
742,3.710000e-01,2.318750e-01,2.987834e+01,2.989862e+01,2.987834e+01,1.297354e-16,2.989862e+01,2.986695e+01,2.989862e+01,1.000679e+00,9.989408e-01
743,3.715000e-01,2.321875e-01,2.991861e+01,2.993891e+01,2.991861e+01,1.344924e-16,2.993891e+01,2.990720e+01,2.993891e+01,1.000679e+00,9.989408e-01
744,3.720000e-01,2.325000e-01,2.995888e+01,2.997921e+01,2.995888e+01,1.392493e-16,2.997921e+01,2.994745e+01,2.997921e+01,1.000679e+00,9.989408e-01
745,3.725000e-01,2.328125e-01,2.999914e+01,3.001950e+01,2.999914e+01,-9.534906e-17,3.001950e+01,2.998771e+01,3.001950e+01,1.000679e+00,9.989408e-01
746,3.730000e-01,2.331250e-01,3.003941e+01,3.005980e+01,3.003941e+01,1.487632e-16,3.005980e+01,3.002796e+01,3.005980e+01,1.000679e+00,9.989408e-01
747,3.735000e-01,2.334375e-01,3.007968e+01,3.010009e+01,3.007968e+01,4.249781e-17,3.010009e+01,3.006821e+01,3.010009e+01,1.000679e+00,9.989408e-01
748,3.740000e-01,2.337500e-01,3.011995e+01,3.014039e+01,3.011995e+01,4.725475e-17,3.014039e+01,3.010846e+01,3.014039e+01,1.000679e+00,9.989408e-01
749,3.745000e-01,2.340625e-01,3.016021e+01,3.018068e+01,3.016021e+01,1.457233e-16,3.018068e+01,3.014871e+01,3.018068e+01,1.000679e+00,9.989408e-01
750,3.750000e-01,2.343750e-01,3.020048e+01,3.022097e+01,3.020048e+01,-1.652760e-16,3.022097e+01,3.018897e+01,3.022097e+01,1.000679e+00,9.989408e-01
751,3.755000e-01,2.346875e-01,3.024075e+01,3.026127e+01,3.024075e+01,-1.605190e-16,3.026127e+01,3.022922e+01,3.026127e+01,1.000679e+00,9.989408e-01
752,3.760000e-01,2.350000e-01,3.028102e+01,3.030156e+01,3.028102e+01,-1.557621e-16,3.030156e+01,3.026947e+01,3.030156e+01,1.000679e+00,9.989408e-01
753,3.765000e-01,2.353125e-01,3.032128e+01,3.034186e+01,3.032128e+01,5.372874e-17,3.034186e+01,3.030972e+01,3.034186e+01,1.000679e+00,9.989408e-01
754,3.770000e-01,2.356250e-01,3.036155e+01,3.038215e+01,3.036155e+01,7.579637e-17,3.038215e+01,3.034997e+01,3.038215e+01,1.000679e+00,9.989408e-01
755,3.775000e-01,2.359375e-01,3.040182e+01,3.042245e+01,3.040182e+01,8.055331e-17,3.042245e+01,3.039023e+01,3.042245e+01,1.000679e+00,9.989408e-01
756,3.780000e-01,2.362500e-01,3.044209e+01,3.046274e+01,3.044209e+01,8.531024e-17,3.046274e+01,3.043048e+01,3.046274e+01,1.000679e+00,9.989408e-01
757,3.785000e-01,2.365625e-01,3.048235e+01,3.050304e+01,3.048235e+01,7.275649e-17,3.050304e+01,3.047073e+01,3.050304e+01,1.000679e+00,9.989408e-01
758,3.790000e-01,2.368750e-01,3.052262e+01,3.054333e+01,3.052262e+01,-1.619818e-17,3.054333e+01,3.051098e+01,3.054333e+01,1.000679e+00,9.989408e-01
759,3.795000e-01,2.371875e-01,3.056289e+01,3.058363e+01,3.056289e+01,-1.144125e-17,3.058363e+01,3.055123e+01,3.058363e+01,1.000679e+00,9.989408e-01
760,3.800000e-01,2.375000e-01,3.060315e+01,3.062392e+01,3.060315e+01,-6.684310e-18,3.062392e+01,3.059149e+01,3.062392e+01,1.000679e+00,9.989408e-01
761,3.805000e-01,2.378125e-01,3.064342e+01,3.066422e+01,3.064342e+01,9.178424e-17,3.066422e+01,3.063174e+01,3.066422e+01,1.000679e+00,9.989408e-01
762,3.810000e-01,2.381250e-01,3.068369e+01,3.070451e+01,3.068369e+01,2.829564e-18,3.070451e+01,3.067199e+01,3.070451e+01,1.000679e+00,9.989408e-01
763,3.815000e-01,2.384375e-01,3.072396e+01,3.074480e+01,3.072396e+01,7.586501e-18,3.074480e+01,3.071224e+01,3.074480e+01,1.000679e+00,9.989408e-01
764,3.820000e-01,2.387500e-01,3.076422e+01,3.078510e+01,3.076422e+01,1.234344e-17,3.078510e+01,3.075249e+01,3.078510e+01,1.000679e+00,9.989408e-01
765,3.825000e-01,2.390625e-01,3.080449e+01,3.082539e+01,3.080449e+01,-2.103185e-19,3.082539e+01,3.079275e+01,3.082539e+01,1.000679e+00,9.989408e-01
